parameter_set,period_start,period_end,total_return,max_drawdown,sharpe_ratio,win_rate,total_trades,profit_factor,avg_hold_time_hours,final_capital,signals_generated,signals_executed,execution_time_seconds
"{'name': 'Conservative', 'stop_loss_pct': 0.01, 'take_profit_pct': 0.015, 'min_confidence': 75.0, 'max_position_size': 0.1, 'ta_weight': 0.7, 'fa_weight': 0.3, 'volume_threshold': 2.0, 'min_technical_score': 65.0, 'min_fundamental_score': 35.0}",2025-07-22T00:00:00+00:00,2025-08-21T00:00:00+00:00,-0.02841797672014,0.030967047251959166,0.0,0.23076923076923078,13,0.16495540989135865,107.07692307692308,97158.2023279860,14,13,29.02052617073059
"{'name': 'Conservative', 'stop_loss_pct': 0.01, 'take_profit_pct': 0.015, 'min_confidence': 75.0, 'max_position_size': 0.1, 'ta_weight': 0.7, 'fa_weight': 0.3, 'volume_threshold': 2.0, 'min_technical_score': 65.0, 'min_fundamental_score': 35.0}",2025-06-16T00:00:00+00:00,2025-07-16T00:00:00+00:00,0.0001229904754375,0.003969712146319902,0.0,0.4444444444444444,9,1.068358974814878,58.666666666666664,100012.29904754375,11,9,27.121851205825806
"{'name': 'Conservative', 'stop_loss_pct': 0.01, 'take_profit_pct': 0.015, 'min_confidence': 75.0, 'max_position_size': 0.1, 'ta_weight': 0.7, 'fa_weight': 0.3, 'volume_threshold': 2.0, 'min_technical_score': 65.0, 'min_fundamental_score': 35.0}",2025-05-11T00:00:00+00:00,2025-06-10T00:00:00+00:00,-0.00044935,0.0018233550000000104,0.0,0.5,2,0.7967015285132873,192.0,99955.065000,8,2,27.473984956741333
"{'name': 'Moderate', 'stop_loss_pct': 0.015, 'take_profit_pct': 0.02, 'min_confidence': 70.0, 'max_position_size': 0.15, 'ta_weight': 0.7, 'fa_weight': 0.3, 'volume_threshold': 2.0, 'min_technical_score': 60.0, 'min_fundamental_score': 30.0}",2025-07-22T00:00:00+00:00,2025-08-21T00:00:00+00:00,-0.02841797672014,0.030967047251959166,0.0,0.23076923076923078,13,0.16495540989135865,107.07692307692308,97158.2023279860,14,13,29.555975675582886
"{'name': 'Moderate', 'stop_loss_pct': 0.015, 'take_profit_pct': 0.02, 'min_confidence': 70.0, 'max_position_size': 0.15, 'ta_weight': 0.7, 'fa_weight': 0.3, 'volume_threshold': 2.0, 'min_technical_score': 60.0, 'min_fundamental_score': 30.0}",2025-06-16T00:00:00+00:00,2025-07-16T00:00:00+00:00,0.0001229904754375,0.003969712146319902,0.0,0.4444444444444444,9,1.068358974814878,58.666666666666664,100012.29904754375,11,9,27.333731174468994
"{'name': 'Moderate', 'stop_loss_pct': 0.015, 'take_profit_pct': 0.02, 'min_confidence': 70.0, 'max_position_size': 0.15, 'ta_weight': 0.7, 'fa_weight': 0.3, 'volume_threshold': 2.0, 'min_technical_score': 60.0, 'min_fundamental_score': 30.0}",2025-05-11T00:00:00+00:00,2025-06-10T00:00:00+00:00,-0.00044935,0.0018233550000000104,0.0,0.5,2,0.7967015285132873,192.0,99955.065000,8,2,28.143681526184082
"{'name': 'Aggressive', 'stop_loss_pct': 0.02, 'take_profit_pct': 0.025, 'min_confidence': 65.0, 'max_position_size': 0.2, 'ta_weight': 0.7, 'fa_weight': 0.3, 'volume_threshold': 1.5, 'min_technical_score': 55.0, 'min_fundamental_score': 25.0}",2025-07-22T00:00:00+00:00,2025-08-21T00:00:00+00:00,-0.02841797672014,0.030967047251959166,0.0,0.23076923076923078,13,0.16495540989135865,107.07692307692308,97158.2023279860,14,13,28.785107135772705
"{'name': 'Aggressive', 'stop_loss_pct': 0.02, 'take_profit_pct': 0.025, 'min_confidence': 65.0, 'max_position_size': 0.2, 'ta_weight': 0.7, 'fa_weight': 0.3, 'volume_threshold': 1.5, 'min_technical_score': 55.0, 'min_fundamental_score': 25.0}",2025-06-16T00:00:00+00:00,2025-07-16T00:00:00+00:00,0.0001229904754375,0.003969712146319902,0.0,0.4444444444444444,9,1.068358974814878,58.666666666666664,100012.29904754375,11,9,27.574662923812866
"{'name': 'Aggressive', 'stop_loss_pct': 0.02, 'take_profit_pct': 0.025, 'min_confidence': 65.0, 'max_position_size': 0.2, 'ta_weight': 0.7, 'fa_weight': 0.3, 'volume_threshold': 1.5, 'min_technical_score': 55.0, 'min_fundamental_score': 25.0}",2025-05-11T00:00:00+00:00,2025-06-10T00:00:00+00:00,-0.00044935,0.0018233550000000104,0.0,0.5,2,0.7967015285132873,192.0,99955.065000,8,2,29.50840973854065
